Year,Month,Week,Date,Supplier,Part,Process,Model,PGSC,Po#,Input Qty ,Inspection Q'ty ,Pass Qty ,Reject Qty ,Reject %,Result,"Wrong printing 
position",Bad printing,"Peel off 
printing",Delamination,"Wrong pressing 
position","Different
 color",Dirty,Bonding Gap,"Logo scratch/
peel of",High/ low sidetrip,Air hole,"Peel off
3 stripes",Poor 3 trip,Undistance,Damaged material,"Pressing not
emboss","Pressing not 
subsidence",Wrong size,Wrong material,"Wrong cutting
 direction",Wrong cutting die,Punch Hole,Peel off pressing,Overcement,Cutting deviated,Peel off eyestay,Burned Material,Poor logo,Color migration,Over painting,White spot,Needle hole,Jagged marks,Lack of painting,Big/Small Logo,Poor pressing,Poor edge,Peel off painting,Over trimming,Lack of details,Heel 3mm short,Heel 4mm short,Heel 5mm short,Heel 6mm short,Toe 3mm short,Wamp pattern position wrong over +-1mm,Wrong position logo 2mm,Wrong position logo 3-4-5mm,Logo dented,Wrong size toe box,Eyestay pressing subsidence not matching,Wrong wamp position to left/right,Other defect,Remark 
2025,1,4,1-20-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF K,AC10-GW1987,900301405,77,3,3,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF K,AC10-GW1987,4500203586,1280,64,64,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,THANH HUNG KIEN GIANG,Vamp,Nosew,TENSAUR SPORT 2.0 CF K,AC10-GW1987,900301844,2415,120,120,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Tongue Logo,HF,GALAXY 7 W,AC3-IH3662,900357515,35,1,1,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Vamp,Nosew,GALAXY 7 W,AC3-IH3662,900357515,35,35,34,1,2.86%,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Tongue Logo,HF,GALAXY 7 W,AC3-ID8764,900322947,9,9,9,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Tongue Logo,HF,GALAXY 7 W,AC3-ID8764,900328043,12,1,1,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Vamp,Nosew,GALAXY 7 W,AC3-ID8764,900322947,9,9,7,2,22.22%,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Vamp,Nosew,GALAXY 7 W,AC3-ID8764,900328043,12,12,12,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Tongue Logo,HF,GALAXY 7 W,A-JR4945,900347622,41,2,2,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Vamp,Nosew,GALAXY 7 W,A-JR4945,900347622,41,41,37,4,9.76%,,,,,,,2,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Tongue Logo,HF,GALAXY 7 W,AC2-ID8766,900318540,90,4,4,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Vamp,Nosew,GALAXY 7 W,AC2-ID8766,900318540,90,90,79,11,12.22%,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Tongue Logo,HF,GALAXY 7 W,A-JQ2610,900410485,253,12,12,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Tongue Logo,HF,GALAXY 7 W,A-JQ2610,900405420,223,11,11,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Tongue Logo,HF,GALAXY 7 W,A-JQ2610,900331557,116,5,5,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Tongue Logo,HF,GALAXY 7 W,A-JQ2610,900343888,416,20,20,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Vamp,Nosew,GALAXY 7 W,A-JQ2610,900343888,416,416,388,28,6.73%,,,,,,,10,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Vamp,Nosew,GALAXY 7 W,A-JQ2610,900331557,116,116,102,14,12.07%,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Vamp,Nosew,GALAXY 7 W,A-JQ2610,900405420,223,223,214,9,4.04%,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Vamp,Nosew,GALAXY 7 W,A-JQ2610,900410485,253,253,220,33,13.04%,,,,,,,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Tongue Logo,HF,GALAXY 7 W,A-JQ2610,900344380,62,3,3,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Tongue Logo,HF,GALAXY 7 W,A-JQ2610,Q250103001,28,1,1,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Tongue Logo,HF,GALAXY 7 W,A-JQ2610,900398185,221,11,11,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Tongue Logo,HF,GALAXY 7 W,A-JQ2610,900403493,123,6,6,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Vamp,Nosew,GALAXY 7 W,A-JQ2610,900403493,126,126,99,27,21.43%,,,,,,,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Vamp,Nosew,GALAXY 7 W,A-JQ2610,900344380,62,62,62,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Vamp,Nosew,GALAXY 7 W,A-JQ2610,Q250103001,28,28,24,4,14.29%,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Vamp,Nosew,GALAXY 7 W,A-JQ2610,900398185,221,221,193,28,12.67%,,,,,,,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Tongue Logo,HF,GALAXY 7 W,A-JQ2608,900410270,49,2,2,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Vamp,Nosew,GALAXY 7 W,A-JQ2608,900410270,49,49,45,4,8.16%,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Tongue Logo,HF,GALAXY 7 W,A-JQ2608,900330281,161,8,8,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Tongue Logo,HF,GALAXY 7 W,A-JQ2608,900331375,145,7,7,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Tongue Logo,HF,GALAXY 7 W,A-JQ2608,900343246,48,2,2,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Tongue Logo,HF,GALAXY 7 W,A-JQ2608,900348196,61,3,3,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Tongue Logo,HF,GALAXY 7 W,A-JQ2608,900398303,9,9,9,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Vamp,Nosew,GALAXY 7 W,A-JQ2608,900398303,9,9,9,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Vamp,Nosew,GALAXY 7 W,A-JQ2608,900348196,61,61,61,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Vamp,Nosew,GALAXY 7 W,A-JQ2608,900343246,48,48,42,6,12.50%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,
2025,1,4,1-20-25,S TECH,Vamp,Printing,TENSAUR SPORT 2.0 CF I,AC3-GW6467,900276867,202,10,10,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Vamp,Nosew,GALAXY 7 W,A-JQ2608,900330281,161,161,148,13,8.07%,,,,,,,2,5,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,S TECH,Vamp,Printing,TENSAUR SPORT 2.0 CF I,AC3-GW6467,900277094,248,12,12,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Vamp,Nosew,GALAXY 7 W,A-JQ2608,900331375,145,145,114,31,21.38%,,,,,,,20,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,4,,,,6,,,
2025,1,4,1-20-25,S TECH,Vamp,Printing,TENSAUR SPORT 2.0 CF I,AC3-GW6467,900420503,35,1,1,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Tongue Logo,HF,GALAXY 7 W,A-JQ2606,900320820,323,16,16,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,S TECH,Vamp,Printing,TENSAUR SPORT 2.0 CF I,AC3-GW6467,900435158,61,3,3,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,S TECH,Vamp,Printing,TENSAUR SPORT 2.0 CF I,AC3-GW6467,900268386,625,31,31,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Vamp,Nosew,GALAXY 7 W,A-JQ2606,900320820,323,323,296,27,8.36%,,,,,,,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Tongue Logo,HF,GALAXY 7 W,A-JQ2606,900320820,723,36,36,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,S TECH,Vamp,Printing,TENSAUR SPORT 2.0 CF I,AC3-GW6467,900454289,230,11,11,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Vamp,Nosew,GALAXY 7 W,A-JQ2606,900320820,723,723,694,29,4.01%,,,,,,,6,10,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,S TECH,Vamp,Printing,TENSAUR SPORT 2.0 CF I,AC3-GW6467,900277507,264,13,13,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Tongue Logo,HF,GALAXY 7 W,A-JQ2606,900330786,15,1,1,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,S TECH,Vamp,Printing,TENSAUR SPORT 2.0 CF I,AC3-GW6467,900277873,236,11,11,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,S TECH,Vamp,Printing,TENSAUR SPORT 2.0 CF I,AC3-GW6467,900347662,232,11,11,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Vamp,Nosew,GALAXY 7 W,A-JQ2606,900330786,15,15,15,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,S TECH,Vamp,Printing,TENSAUR SPORT 2.0 CF I,AC3-GW6467,900419040,151,7,7,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Tongue Logo,HF,GALAXY 7 W,A-JQ2606,900343403,166,8,8,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Vamp,Nosew,GALAXY 7 W,A-JQ2606,900343403,166,166,134,32,19.28%,,,,,,,13,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,
2025,1,4,1-20-25,S TECH,Vamp,Printing,TENSAUR SPORT 2.0 CF I,AC3-GW6467,900420193,283,14,14,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,THANH HUNG AN GIANG,Tongue Logo,HF,LIGHTSHIFT,AC1-JH9319,900405269,170,8,8,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,S TECH,Vamp,Printing,TENSAUR SPORT 2.0 CF I,AC3-GW6467,900433556,221,11,11,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Tongue Logo,HF,LIGHTSHIFT,AC1-JH9319,900405269,530,26,26,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,S TECH,Vamp,Printing,TENSAUR SPORT 2.0 CF I,AC3-GW6467,900347472,242,12,12,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,THANH HUNG AN GIANG,Tongue Logo,HF,LIGHTSHIFT,AC1-JH9319,900405269,370,18,18,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,S TECH,Vamp,Printing,TENSAUR SPORT 2.0 CF K,AC3-GW6453,900392642,300,15,15,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,THANH HUNG AN GIANG,Tongue Logo,HF,LIGHTSHIFT,AC1-JH9319,900405269,480,24,24,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,S TECH,Vamp,Printing,TENSAUR SPORT 2.0 CF K,AC3-GW6453,900393650,493,24,24,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,THANH HUNG AN GIANG,Vamp,Nosew,LIGHTSHIFT,AC1-JH9319,900405269,170,170,170,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,S TECH,Vamp,Printing,TENSAUR SPORT 2.0 CF K,AC3-GW6453,900478549,306,15,15,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,THANH HUNG AN GIANG,Vamp,Nosew,LIGHTSHIFT,AC1-JH9319,900405269,530,530,503,27,5.09%,,,,,,,,15,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,THANH HUNG AN GIANG,Vamp,Nosew,LIGHTSHIFT,AC1-JH9319,900405269,370,370,354,16,4.32%,,,,,,,,8,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,S TECH,Vamp,Printing,TENSAUR SPORT 2.0 CF K,AC3-GW6453,900478596,152,7,7,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,THANH HUNG AN GIANG,Vamp,Nosew,LIGHTSHIFT,AC1-JH9319,900405269,480,480,458,22,4.58%,,,,,,,,6,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,S TECH,Vamp,Printing,TENSAUR SPORT 2.0 CF K,AC3-GW6453,900480495,98,4,4,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,S TECH,Vamp,Printing,TENSAUR SPORT 2.0 CF K,AC3-GW6453,900480534,138,7,7,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,THANH HUNG AN GIANG,Tongue Logo,HF,GALAXY 7 M,AC3-ID8757,900409017,70,3,3,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,S TECH,Vamp,Printing,TENSAUR SPORT 2.0 CF K,AC3-GW6453,900247810,109,5,5,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,THANH HUNG AN GIANG,Tongue Logo,HF,GALAXY 7 M,AC3-ID8757,900400453,630,31,31,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,S TECH,Vamp,Printing,TENSAUR SPORT 2.0 CF K,AC3-GW6453,900250526,63,3,3,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,THANH HUNG AN GIANG,Tongue Logo,HF,GALAXY 7 M,AC3-ID8757,900406825,128,6,6,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,S TECH,Vamp,Printing,TENSAUR SPORT 2.0 CF K,AC3-GW6453,900250956,25,1,1,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,THANH HUNG AN GIANG,Tongue Logo,HF,GALAXY 7 M,AC3-ID8757,900401734,205,10,10,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,S TECH,Vamp,Printing,TENSAUR SPORT 2.0 CF K,AC3-GW6453,900261227,101,5,5,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,THANH HUNG AN GIANG,Tongue Logo,HF,GALAXY 7 M,AC3-ID8757,900397371,239,11,11,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,S TECH,Vamp,Printing,TENSAUR SPORT 2.0 CF K,AC3-GW6453,900274586,42,2,2,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,THANH HUNG AN GIANG,Vamp,Nosew,GALAXY 7 M,AC3-ID8757,900397371,239,239,218,21,8.79%,,,,,,,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,
2025,1,4,1-20-25,THANH HUNG AN GIANG,Vamp,Nosew,GALAXY 7 M,AC3-ID8757,900401734,205,205,165,40,19.51%,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,
2025,1,4,1-20-25,S TECH,Vamp,Printing,TENSAUR SPORT 2.0 CF K,AC3-GW6453,900271585,59,2,2,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,THANH HUNG AN GIANG,Vamp,Nosew,GALAXY 7 M,AC3-ID8757,900406825,128,128,107,21,16.41%,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,THANH HUNG AN GIANG,Vamp,Nosew,GALAXY 7 M,AC3-ID8757,900409017,70,70,70,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,S TECH,Heel cap/Tongue webbing,Printing,LITE RACER ADAPT 7.0 I,A-JR0792,900318203,29,1,1,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,S TECH,Heel cap/Tongue webbing,Printing,LITE RACER ADAPT 7.0 I,A-JR0792,900317654,263,13,13,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,THANH HUNG AN GIANG,Vamp,Nosew,GALAXY 7 M,AC3-ID8757,900400453,630,630,587,43,6.83%,,,,,,,15,18,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,
2025,1,4,1-20-25,THANH HUNG AN GIANG,Tongue Logo,HF,GALAXY 7 M,A-JQ2625,900337442,36,1,1,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,S TECH,Heel cap/Tongue webbing,Printing,LITE RACER ADAPT 7.0 I,A-JR0792,900317958,802,40,40,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,THANH HUNG AN GIANG,Tongue Logo,HF,GALAXY 7 M,A-JQ2625,900338416,21,1,1,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,S TECH,Heel cap/Tongue webbing,Printing,LITE RACER ADAPT 7.0 I,A-JR0792,900487665,116,5,5,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,THANH HUNG AN GIANG,Tongue Logo,HF,GALAXY 7 M,A-JQ2625,900333931,32,1,1,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,THANH HUNG AN GIANG,Vamp,Nosew,GALAXY 7 M,A-JQ2625,900337442,36,36,36,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,HOANG DINH HOANG,Tongue Logo,Printing,VL COURT 3.0 K,AC7-IE3630,900313597,102,5,5,0,0.00%,Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,1,4,1-20-25,THANH HUNG AN GIANG,Vamp,Nosew,GALAXY 7 M,A-JQ2625,900338416,21,21,21,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4 dán sai đơn 3trips
2025,1,4,1-20-25,THANH HUNG AN GIANG,Vamp,Nosew,GALAXY 7 M,A-JQ2625,900333931,32,32,32,0,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
